City,Pickup Location,Drop Location,Distance (km),Vehicle Type,Estimated Duration (min),Pickup Latitude,Pickup Longitude,Drop Latitude,Drop Longitude,Pickup Area Type,Drop Area Type,Weather Condition,Temperature Level,Rainfall Intensity,Traffic Level,Road Type,Number of Stops Added,Time Slot,Day Type,Holiday,Busy Day,Trip Date,Fare (Target)
Bangalore,Marathahalli (nearby),Orion Mall,23.04,Sedan,65.3,12.9624,77.7007,13.0108,77.5551,Commercial,Mall,Fog,Cold,,High,City Road,1.0,Evening,Weekday,No,Normal,9/25/2025,1851
Bangalore,Jayanagar,Koramangala 5th Block,4.28,SUV,8.4,12.925,77.5938,12.9352,77.6146,Residential,Residential,Clear,Warm,,Low,City Road,0.0,Evening Rush,Weekday,No,Normal,10/30/2025,30
Mumbai,Colaba,Chhatrapati Shivaji Maharaj Intl Airport,26.8,Mini,35.2,18.9067,72.8147,19.0896,72.8656,Commercial,Airport,Clear,Cold,,Low,Highway,0.0,Late Night,Weekday,No,Major Event,1/6/2025,30
Hyderabad,Rajiv Gandhi Intl Airport (Shamshabad) (nearby),Ameerpet Metro Station,31.68,Bike,176.7,17.2329,78.442,17.4374,78.4487,Airport,Metro Station,Clear,Warm,,Severe,City Road,1.0,Evening Rush,Weekend,Yes,Normal,3/29/2025,1147
Mumbai,Virar,Dadar Railway Station (nearby),59.1,Bike,82.9,19.455,72.8112,19.0258,72.8425,Residential,Railway Station,Cloudy,Hot,,Low,Highway,0.0,Late Night,Weekend,No,Normal,12/21/2025,36
Chennai,T Nagar,Koyambedu (CMBT) Bus Stand,7.91,Go,21.6,13.0418,80.2341,13.07,80.1959,Commercial,Bus Stand,Clear,Warm,,Moderate,City Road,0.0,Evening Rush,Weekday,Yes,Normal,3/12/2025,30
Pune,EON IT Park Kharadi,Magarpatta Cybercity,5.67,Mini,30.7,18.5515,73.9345,18.5158,73.9291,IT Park,IT Park,Clear,Warm,,High,City Road,3.0,Evening Rush,Weekday,Yes,Major Event,3/4/2025,512
Pune,Aundh (nearby),Hinjewadi IT Park Phase 2,11.67,Bike,49.0,18.5589,73.8061,18.585,73.7307,Residential,IT Park,Clear,Hot,,,City Road,0.0,Late Night,Weekday,No,Normal,10/21/2025,756
Pune -> Mumbai,Fergusson College,Vanaz Metro Station,5.0,SUV,25.3,18.5236,73.838,18.5023,73.8074,College,Metro Station,Rain,Pleasant,Light,Severe,Highway,0.0,Midday,Weekday,Yes,Normal,1/10/2025,654
Pune -> Mumbai,Hadapsar,Andheri,163.27,Mini,184.6,18.5089,73.926,19.1197,72.8468,Commercial,Commercial,Clear,Hot,,Moderate,Expressway,0.0,Midday,Weekday,No,Normal,8/25/2025,1680
Delhi,Rohini,Connaught Place,27.9,Sedan,59.9,28.7495,77.0565,28.6315,77.2167,Residential,Commercial,Heavy Rain,Cold,Heavy,Low,City Road,2.0,Late Night,Weekday,No,Normal,1/29/2025,1930
Mumbai,Kokilaben Hospital Andheri,Phoenix Marketcity Kurla,10.58,Sedan,60.7,19.13,72.83,19.0862,72.889,Hospital,Mall,Clear,Warm,,Severe,City Road,0.0,Morning Rush,Weekend,Yes,Normal,12/27/2025,1277
Bangalore,Byappanahalli Metro Station,Phoenix Marketcity Whitefield,7.3,Sedan,24.0,12.9915,77.6376,12.9974,77.6963,Metro Station,Mall,Cloudy,Warm,,High,Expressway,3.0,Midday,Weekday,Yes,Normal,1/24/2025,144
Mumbai,Andheri,Chhatrapati Shivaji Maharaj Terminus,25.09,Mini,56.7,19.1197,72.8468,18.9398,72.8355,Commercial,Railway Station,Clear,Hot,,Low,Highway,0.0,Midday,Weekday,No,Normal,10/27/2025,30
Mumbai,Chhatrapati Shivaji Maharaj Intl Airport,Andheri Metro Station,5.02,Auto,14.3,19.0896,72.8656,19.1197,72.8468,Airport,Metro Station,Fog,Hot,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,5/22/2025,277
Delhi,Kashmere Gate ISBT,Saket,19.76,Mini,45.3,28.6675,77.2273,28.5245,77.2066,Bus Stand,Residential,Clear,Warm,,Severe,Expressway,0.0,Evening,Weekday,No,Normal,9/25/2025,2121
Pune,Vanaz Metro Station,Baner,10.49,Mini,28.5,18.5023,73.8074,18.5596,73.7768,Metro Station,Residential,Clear,Hot,,High,Expressway,0.0,Midday,Weekday,Yes,Public Holiday,5/9/2025,30
Pune,Phoenix Marketcity Mall (nearby),Phoenix Marketcity Mall,1.71,Bike,4.3,18.5544,73.9268,,73.9169,Mall,Mall,Clear,Warm,,Moderate,Highway,3.0,Late Night,Weekend,No,Normal,10/4/2025,30
Delhi,JNU,Dwarka Sector 21 Metro (nearby),12.02,Premium,16.9,28.5383,77.1641,28.5539,77.0629,College,Metro Station,Cloudy,Pleasant,,Low,Highway,0.0,Late Night,Weekday,No,Normal,4/1/2025,484
Pune,Pimpri,Pune Airport (Lohegaon),17.56,Mini,48.4,18.6298,73.7997,18.5793,73.9089,Commercial,Airport,Clear,Pleasant,,Moderate,Highway,2.0,Midday,Weekday,No,Normal,12/11/2025,30
Mumbai,Worli,Chhatrapati Shivaji Maharaj Intl Airport,13.25,Sedan,31.5,19.0176,72.8162,19.0896,72.8656,Residential,Airport,Heavy Rain,Cold,Moderate,Low,City Road,0.0,Late Night,Weekday,Yes,Public Holiday,9/3/2025,1482
Mumbai,Mumbai University Kalina,Chhatrapati Shivaji Maharaj Terminus,17.76,Sedan,40.7,19.0728,72.8826,18.9398,72.8355,College,Railway Station,Rain,Warm,Moderate,High,Highway,1.0,Evening Rush,Weekday,No,Normal,10/9/2025,2027
Bangalore,RV College of Engineering,Tumkur City Centre,76.68,XL,93.7,12.9237,77.4989,13.3379,77.1173,College,Residential,Cloudy,Very Hot,,Moderate,Expressway,4.0,Morning,Weekday,No,Normal,2/18/2025,3983
Delhi,New Delhi Railway Station,JNU,18.5,SUV,41.8,28.643,77.2194,28.5383,77.1641,Railway Station,College,Rain,Cold,Moderate,Moderate,City Road,2.0,Late Night,Weekday,Yes,Normal,6/3/2025,2014
Pune,Magarpatta Cybercity,Hadapsar,1.25,Sedan,6.0,18.5158,73.9291,18.5089,73.926,IT Park,Commercial,Cloudy,Cold,,Severe,City Road,1.0,Evening Rush,Weekday,No,Normal,11/11/2025,1635
Mumbai,Bandra,Infiniti Mall Malad,19.07,Mini,46.6,19.0596,72.8295,19.1759,72.8397,Residential,Mall,Clear,Pleasant,,Moderate,Highway,1.0,Morning Rush,Weekend,No,Normal,8/17/2025,45
Pune,Pune Railway Station,Swargate Bus Stand,4.86,Mini,8.8,18.5285,73.8744,18.501,73.8607,Railway Station,Bus Stand,Cloudy,Cold,,Low,Highway,1.0,Late Night,Weekday,No,Normal,11/13/2025,30
Pune,Hadapsar,Sassoon General Hospital,7.72,Black,16.9,18.5089,73.926,18.5195,73.8664,Commercial,Hospital,Cloudy,Cold,,Low,Highway,1.0,Midday,Weekday,No,Major Event,10/29/2025,57
Hyderabad,Apollo Hospital Jubilee Hills,Forum Sujana Mall Kukatpally,9.09,Auto,14.3,17.4272,78.4076,17.493,78.4085,Hospital,Mall,Clear,Very Hot,,Moderate,Highway,0.0,Late Night,Weekday,No,Normal,9/11/2025,1209
Bangalore,Marathahalli (nearby),Kempegowda Bus Station (Majestic),19.19,Bike,35.4,12.9624,77.7007,12.9767,,Commercial,Bus Stand,Rain,Pleasant,Light,Moderate,Highway,0.0,Morning,Weekend,No,Normal,2/2/2025,30
Pune,Vanaz Metro Station,Shivajinagar Bus Stand (nearby),8.25,Go,21.4,18.5023,73.8074,18.533,73.8612,Metro Station,Bus Stand,Clear,Pleasant,,Moderate,City Road,1.0,Evening Rush,Weekend,No,Normal,3/9/2025,30
Pune,Pune Railway Station,Swargate Bus Stand,4.44,Black,24.0,18.5285,73.8744,18.501,73.8607,Railway Station,Bus Stand,Cloudy,Hot,,Moderate,City Road,6.0,Morning Rush,Weekend,No,Normal,4/5/2025,454
Hyderabad,Ameerpet Metro Station,Secunderabad Railway Station,7.7,Mini,19.5,17.4374,78.4487,17.4344,78.5017,Metro Station,Railway Station,Cloudy,Warm,,Moderate,Rural Road,2.0,Evening Rush,Weekday,Yes,Normal,3/25/2025,30
Delhi,Dwarka,Delhi University North Campus,25.57,Mini,65.0,28.5921,77.046,28.6875,77.2094,Residential,College,Clear,Warm,,Moderate,Highway,0.0,Midday,Weekday,Yes,Normal,6/25/2025,30
Bangalore,Narayana Health City,Koramangala 5th Block,19.03,Sedan,44.2,12.8107,77.6858,12.9352,77.6146,Hospital,Residential,Clear,Hot,,Moderate,Highway,2.0,Late Night,Weekday,No,Normal,4/23/2025,427
Mumbai,Colaba,Mumbai University Kalina,28.14,XL,53.8,18.9067,72.8147,19.0728,72.8826,Commercial,College,Cloudy,Cold,,Low,Expressway,0.0,Night,Weekday,Yes,Normal,7/7/2025,103
Hyderabad,Inorbit Mall HITEC City,Banjara Hills,7.81,Comfort,10.4,17.4344,78.3821,17.4156,78.4347,Mall,Residential,Clear,Warm,,Low,Highway,0.0,Evening Rush,Weekday,Yes,Normal,6/10/2025,34
Delhi,Indira Gandhi International Airport,Connaught Place,19.04,Auto,76.9,28.5562,77.1,28.6315,77.2167,Airport,Commercial,Cloudy,Cold,,High,City Road,0.0,Night,Weekend,Yes,Normal,10/25/2025,851
Pune,FC Road,Fergusson College,1.0,Comfort,2.9,18.5236,73.8412,18.5236,73.838,Commercial,College,Rain,Pleasant,Light,Moderate,City Road,0.0,Late Night,Weekend,Yes,Normal,12/21/2025,34
Hyderabad,Kukatpally,Charminar,18.18,Sedan,22.7,17.4849,78.4138,17.3616,78.4747,Residential,Commercial,Clear,Cold,,Low,Highway,0.0,Morning,Weekday,Yes,Festival,12/19/2025,1265
Mumbai,Dadar Railway Station (nearby),Borivali Bus Depot,28.83,Mini,82.1,19.0258,72.8425,19.2298,72.857,Railway Station,Bus Stand,Clear,Pleasant,,High,City Road,0.0,Morning Rush,Weekend,Yes,Normal,1/25/2025,570
Delhi,Kashmere Gate ISBT,,21.7,Sedan,32.9,28.6675,77.2273,28.5921,77.046,Bus Stand,Residential,Clear,Warm,,Moderate,Highway,1.0,Midday,Weekday,No,Normal,7/2/2025,30
Mumbai,Chhatrapati Shivaji Maharaj Terminus (nearby),Mumbai University Kalina,20.77,Auto,102.5,18.9296,72.8438,19.0728,72.8826,Railway Station,College,Rain,Cold,Moderate,High,City Road,0.0,Evening Rush,Weekday,Yes,Normal,3/7/2025,2354
Bangalore,Marathahalli,RV College of Engineering,26.68,Mini,87.0,12.9569,77.7011,12.9237,77.4989,Commercial,College,Cloudy,Pleasant,,High,Highway,0.0,Morning Rush,Weekend,No,Major Event,3/15/2025,742
Delhi,New Delhi Railway Station,Dwarka Sector 21 Metro,21.63,Auto,66.4,28.643,77.2194,28.5522,77.0585,Railway Station,Metro Station,Storm,Pleasant,Heavy,High,Highway,2.0,Morning Rush,Weekday,Yes,Normal,8/7/2025,3252
Mumbai -> Pune,Thane,Pune Airport (Lohegaon),140.44,XL,129.0,19.2183,72.9781,18.5793,73.9089,Residential,Airport,Heavy Rain,Cold,Moderate,Low,Expressway,0.0,Night,Weekday,Yes,Festival,12/23/2025,7981
Delhi,Select Citywalk Mall Saket,Rohini,40.09,Auto,62.9,28.5285,77.219,28.7495,77.0565,Mall,Residential,Clear,Warm,,Moderate,Highway,0.0,Evening,Weekday,No,Major Event,11/4/2025,1141
Bangalore,Marathahalli,Indiranagar,9.77,Auto,37.9,12.9569,77.7011,12.9719,77.6412,Commercial,Residential,Clear,Pleasant,,Moderate,City Road,3.0,Night,Weekend,Yes,Normal,9/14/2025,30
Bangalore,Orion Mall,Manipal Hospital Old Airport Road (nearby),11.94,Bike,18.7,13.0108,77.5551,12.9667,77.6281,Mall,Hospital,Clear,Warm,,Moderate,Highway,0.0,Night,Weekday,No,Normal,2/21/2025,30
Chennai,T Nagar,OMR IT Corridor Sholinganallur,20.47,Bike,50.5,13.0418,80.2341,12.901,80.2279,Commercial,IT Park,Cloudy,Warm,,Moderate,Rural Road,0.0,Late Night,Weekday,Yes,Public Holiday,12/18/2025,30
Pune,Kalyani Nagar,Camp (Pune Camp),5.97,Bike,17.2,18.5474,73.9013,18.5122,73.8804,Residential,Commercial,Rain,Hot,Light,Moderate,City Road,0.0,Midday,Weekday,No,Normal,3/21/2025,30
Mumbai,Bandra Kurla Complex (BKC),Vashi Navi Mumbai,16.77,Sedan,37.0,19.0665,72.8697,19.0771,73.0053,IT Park,Residential,Storm,Pleasant,Heavy,High,Expressway,2.0,Evening Rush,Weekday,Yes,Normal,12/23/2025,2680
Chennai,Velachery,Chennai Central Railway Station (nearby),14.86,Mini,45.5,12.9791,80.2211,13.0879,80.2578,Residential,Railway Station,Clear,Pleasant,,High,City Road,1.0,Midday,Weekday,No,Normal,4/28/2025,30
Delhi,Select Citywalk Mall Saket,Rajiv Chowk Metro Station (nearby),16.11,SUV,29.6,28.5285,77.219,28.6394,77.2109,Mall,Metro Station,Cloudy,Pleasant,,Low,City Road,2.0,Midday,Weekday,No,Normal,6/12/2025,30
Delhi,Rajiv Chowk Metro Station (nearby),Max Hospital Saket,14.28,XL,39.2,28.6394,77.2109,28.5273,77.215,Metro Station,Hospital,Clear,Warm,,Moderate,City Road,0.0,Morning Rush,Weekend,No,Normal,1/19/2025,367
Hyderabad,Ameerpet,Forum Sujana Mall Kukatpally,10.82,Auto,35.8,17.4374,78.4487,17.493,78.4085,Commercial,Mall,Cloudy,Warm,,High,City Road,0.0,Midday,Weekday,Yes,Normal,6/12/2025,30
Chennai,Velachery,Tidel Park,3.98,Sedan,10.1,12.9791,80.2211,12.9889,80.2437,Residential,IT Park,Cloudy,Cold,,Moderate,City Road,0.0,Morning,Weekday,No,Normal,10/31/2025,959
Delhi,Select Citywalk Mall Saket,Cyber City Gurgaon (nearby),17.65,XL,88.6,28.5285,77.219,28.4876,77.0925,Mall,IT Park,Cloudy,Pleasant,,Severe,Expressway,3.0,Late Night,Weekday,No,Normal,10/9/2025,2196
Bangalore,Hebbal,RV College of Engineering,19.21,Sedan,46.1,13.0358,77.597,12.9237,77.4989,Residential,College,Cloudy,Warm,,High,Highway,1.0,Evening Rush,Weekend,Yes,Normal,4/26/2025,408
Pune,Hinjewadi IT Park Phase 2,Pune Railway Station (nearby),21.56,Pool,58.3,18.585,73.7307,18.5353,73.8681,IT Park,Railway Station,Clear,Cold,,Moderate,City Road,2.0,Night,Weekday,No,Normal,11/24/2025,166
Delhi,Anand Vihar ISBT,Kashmere Gate ISBT (nearby),11.72,Auto,27.4,28.6469,77.3152,28.6699,77.2166,Bus Stand,Bus Stand,Clear,Pleasant,,Low,City Road,1.0,Midday,Weekend,No,Normal,5/17/2025,30
Pune,Phoenix Marketcity Mall,Baner,17.5,SUV,104.9,18.561,73.9169,18.5596,73.7768,Mall,Residential,Storm,Pleasant,Heavy,High,City Road,0.0,Late Night,Weekday,No,Normal,11/25/2025,3247
Bangalore,Kempegowda Bus Station (Majestic),Phoenix Marketcity Whitefield,17.29,Bike,43.2,12.9767,77.5713,12.9974,77.6963,Bus Stand,Mall,Clear,Hot,,Moderate,Highway,1.0,Late Night,Weekday,Yes,Normal,8/14/2025,299
Bangalore,Electronic City,Manipal Hospital Old Airport Road,19.41,Bike,114.8,12.8452,77.6602,12.9583,77.6408,IT Park,Hospital,Clear,Pleasant,,Severe,City Road,0.0,Evening Rush,Weekday,Yes,Public Holiday,6/23/2025,1047
Delhi,DLF Mall of India Noida,Select Citywalk Mall Saket,14.41,Auto,41.6,28.5679,77.326,28.5285,77.219,Mall,Mall,Clear,Pleasant,,Moderate,City Road,0.0,Late Night,Weekend,Yes,Public Holiday,10/18/2025,30
Hyderabad,Kukatpally,Ameerpet,9.19,Black,21.0,17.4849,78.4138,17.4374,78.4487,Residential,Commercial,Cloudy,Cold,,Low,City Road,1.0,Midday,Weekend,Yes,Normal,5/4/2025,57
Chennai,Phoenix Marketcity Chennai (nearby),AG-DMS Metro Station (nearby),9.06,Auto,20.7,12.9994,80.2172,13.0569,80.2458,Mall,Metro Station,Rain,Pleasant,Moderate,Moderate,Highway,0.0,Midday,Weekday,Yes,Normal,7/28/2025,628
Chennai -> Vellore,"AG-DMS Metro Station, Chennai",Vellore City Centre,147.25,XL,319.4,13.0475,80.2437,12.9165,79.1325,Commercial,Residential,Cloudy,Warm,,Severe,Expressway,1.0,Night,Weekday,No,Normal,10/6/2025,6248
Delhi,Indira Gandhi International Airport,Vasant Kunj (nearby),10.26,Mini,56.8,28.5562,77.1,28.5143,77.1618,Airport,Residential,Clear,Hot,,Severe,Expressway,1.0,Night,Weekday,No,Normal,4/28/2025,1621
Pune,Aundh,Phoenix Marketcity Mall,14.9,Mini,16.5,18.559,73.8077,18.561,73.9169,Residential,Mall,Clear,Hot,,Low,Highway,0.0,Midday,Weekday,No,Normal,10/3/2025,30
Pune,Koregaon Park (nearby),Sassoon General Hospital,5.0,Sedan,25.9,18.5221,73.8987,18.5195,73.8664,Residential,Hospital,Clear,Warm,,Severe,City Road,1.0,Morning,Weekday,No,Normal,3/28/2025,1809
Bangalore,Koramangala 5th Block,Byappanahalli Metro Station,7.98,Auto,17.5,12.9352,77.6146,12.9915,77.6376,Residential,Metro Station,Clear,Pleasant,,Low,Expressway,1.0,Late Night,Weekend,No,Normal,6/22/2025,30
Chennai,Anna University (nearby),Velachery,4.53,Sedan,21.3,13.0078,80.2391,12.9791,80.2211,College,Residential,Cloudy,Hot,,Moderate,City Road,4.0,Morning Rush,Weekday,No,Normal,4/4/2025,540
Delhi,Select Citywalk Mall Saket,Kashmere Gate ISBT,19.9,Bike,29.9,28.5285,77.219,28.6675,77.2273,Mall,Bus Stand,Rain,Cold,Moderate,Low,Highway,1.0,Night,Weekend,Yes,Public Holiday,10/11/2025,720
Delhi,Select Citywalk Mall Saket,Kashmere Gate ISBT,,Auto,34.9,28.5285,77.219,28.6675,77.2273,Mall,Bus Stand,Clear,Very Hot,,Moderate,Highway,0.0,Midday,Weekday,Yes,Festival,5/8/2025,823
Hyderabad,Inorbit Mall HITEC City,Charminar,17.14,Auto,51.2,17.4344,78.3821,17.3616,78.4747,Mall,Commercial,Clear,Warm,,High,City Road,0.0,Late Night,Weekday,Yes,Normal,7/8/2025,383
Hyderabad,Jubilee Hills,Charminar,14.34,Premium,48.6,17.4326,78.4071,17.3616,78.4747,Residential,Commercial,Cloudy,Warm,,High,City Road,0.0,Evening,Weekday,Yes,Normal,9/30/2025,1708
Mumbai,Ghatkopar Metro Station,Powai Tech Park,5.01,Auto,19.3,19.0857,72.9086,19.1176,72.906,Metro Station,IT Park,Cloudy,Pleasant,,Moderate,City Road,3.0,Evening Rush,Weekday,Yes,Normal,12/30/2025,30
Bangalore,Electronic City,KSR Bangalore City Railway Station,22.7,Sedan,44.8,12.8452,77.6602,12.9767,77.5713,IT Park,Railway Station,Clear,Hot,,Low,City Road,3.0,Midday,Weekday,Yes,Normal,11/18/2025,30
Mumbai,Thane,Malad,15.5,Bike,22.6,19.2183,72.9781,19.1875,72.8489,Residential,Residential,Clear,Pleasant,,Low,Highway,2.0,Late Night,Weekend,Yes,Normal,3/30/2025,30
Chennai,Adyar,AG-DMS Metro Station,6.06,Mini,11.8,13.0064,80.2565,13.0475,80.2437,Residential,Metro Station,Rain,Pleasant,Moderate,Low,Highway,3.0,Late Night,Weekday,No,Normal,4/15/2025,1062
Chennai,Adyar (nearby),Anna Nagar,12.16,XL,39.5,12.9972,80.2453,13.085,80.2101,Residential,Residential,Rain,Cold,Light,High,City Road,1.0,Morning Rush,Weekend,Yes,Normal,11/9/2025,441
Chennai,Apollo Hospital Greams Road,Express Avenue Mall,2.02,Comfort,4.2,13.0604,80.2496,13.0594,80.2599,Hospital,Mall,Cloudy,Pleasant,,Low,City Road,2.0,Night,Weekday,No,Major Event,1/6/2025,443
Chennai,Phoenix Marketcity Chennai,Anna University (nearby),4.4,Comfort,9.4,12.9909,80.2183,13.0078,80.2391,Mall,College,Clear,Warm,,Low,City Road,1.0,Evening Rush,Weekend,Yes,Normal,7/6/2025,34
Delhi,Select Citywalk Mall Saket (nearby),Alwar City Centre,154.31,Auto,284.8,28.5408,77.233,27.553,76.6346,Mall,Residential,Clear,Hot,,Low,Highway,0.0,Late Night,Weekend,No,Normal,8/31/2025,1669
Hyderabad,Apollo Hospital Jubilee Hills,Warangal City Centre,165.1,SUV,155.9,17.4272,78.4076,17.9689,79.5941,Hospital,Residential,Cloudy,Cold,,Low,Expressway,1.0,Night,Weekday,Yes,Normal,5/19/2025,4156
Delhi,Kashmere Gate ISBT,Cyber City Gurgaon (nearby),32.82,Mini,63.7,28.6675,77.2273,28.4876,77.0925,Bus Stand,IT Park,Clear,Warm,,Low,City Road,1.0,Late Night,Weekday,No,Normal,3/26/2025,302
Pune,Pune Railway Station,Ruby Hall Clinic,1.27,Bike,4.3,18.5285,73.8744,18.5362,73.8785,Railway Station,Hospital,Fog,Pleasant,,Low,City Road,0.0,Evening,Weekday,Yes,Normal,3/31/2025,654
Mumbai,Phoenix Marketcity Kurla,Chhatrapati Shivaji Maharaj Intl Airport,3.76,Auto,12.3,19.0862,72.889,19.0896,72.8656,Mall,Airport,Storm,Pleasant,Heavy,Low,City Road,1.0,Late Night,Weekend,Yes,Normal,3/22/2025,1160
Pune,Baner,Pune Railway Station (nearby),13.31,Sedan,43.8,18.5596,73.7768,18.5353,73.8681,Residential,Railway Station,Clear,Pleasant,,High,City Road,0.0,Evening Rush,Weekday,No,Normal,7/17/2025,256
Pune,Pimpri,Camp (Pune Camp),20.21,Auto,17.9,18.6298,73.7997,18.5122,73.8804,Commercial,Commercial,Cloudy,Pleasant,,Low,Expressway,0.0,Night,Weekend,Yes,Normal,1/11/2025,30
Bangalore,Silk Board Junction,Manyata Tech Park,18.54,Black,49.8,12.9172,77.6228,13.045,77.62,Commercial,IT Park,Clear,Warm,,Moderate,City Road,4.0,Morning Rush,Weekend,No,Normal,9/27/2025,57
Bangalore,Mysore Palace Area,Manyata Tech Park,154.64,XL,492.2,12.2958,76.6394,13.045,77.62,Residential,IT Park,Clear,Pleasant,,Severe,Highway,0.0,Evening Rush,Weekend,Yes,Normal,12/28/2025,7604
Delhi,Noida Sector 62 IT Park,Karol Bagh (nearby),21.91,Sedan,45.3,28.627,77.372,28.6385,77.2021,IT Park,Residential,Cloudy,Warm,,Low,City Road,0.0,Night,Weekday,No,Normal,1/30/2025,86
Bangalore,Whitefield IT Park,Kempegowda International Airport,32.78,SUV,90.5,12.9698,77.75,13.1986,77.7066,IT Park,Airport,Fog,Pleasant,,High,Highway,1.0,Midday,Weekday,No,Normal,1/9/2025,1340
Mumbai,Dadar Railway Station (nearby),Bandra (nearby),6.05,Mini,30.9,19.0258,72.8425,19.0613,72.8223,Railway Station,Residential,Clear,Warm,,Severe,City Road,3.0,Late Night,Weekday,No,Normal,5/19/2025,932
Bangalore,Christ University,KSR Bangalore City Railway Station,7.89,Sedan,21.0,12.9345,77.6069,12.9767,77.5713,College,Railway Station,Cloudy,Pleasant,,Low,City Road,0.0,Morning,Weekday,No,Normal,5/9/2025,488
Chennai,AG-DMS Metro Station (nearby),Tidel Park,8.8,Auto,28.8,13.0569,80.2458,12.9889,80.2437,Metro Station,IT Park,Cloudy,Pleasant,,High,City Road,0.0,Night,Weekday,Yes,Normal,8/4/2025,676
Pune,Kalyani Nagar,Hinjewadi IT Park Phase 2,25.88,Sedan,70.7,18.5474,73.9013,18.585,73.7307,Residential,IT Park,Clear,Hot,,Moderate,Expressway,0.0,Midday,Weekday,Yes,Normal,6/10/2025,30
Hyderabad,Osmania University,Gachibowli IT Park,24.18,Auto,58.4,17.4126,78.5277,17.4401,78.3489,College,IT Park,Rain,Pleasant,Light,High,Highway,0.0,Morning,Weekday,No,Normal,10/28/2025,1580
Bangalore,KSR Bangalore City Railway Station,Whitefield IT Park,24.51,Mini,40.1,12.9767,77.5713,12.9698,77.75,Railway Station,IT Park,Clear,Cold,,Moderate,Highway,0.0,Night,Weekend,Yes,Festival,5/31/2025,847
Mumbai,Colaba,Chhatrapati Shivaji Maharaj Intl Airport,25.08,SUV,55.4,18.9067,72.8147,19.0896,72.8656,Commercial,Airport,Clear,Pleasant,,Moderate,City Road,0.0,Evening Rush,Weekday,No,Normal,11/7/2025,30
Bangalore,Jayanagar,Jayanagar (nearby),1.77,Bike,7.3,12.925,77.5938,12.9333,77.5873,Residential,Residential,Clear,Pleasant,,Severe,City Road,0.0,Morning Rush,Weekday,No,Normal,3/6/2025,802
Pune,Koregaon Park,Kalyani Nagar,1.86,Auto,5.7,18.5362,73.8938,18.5474,73.9013,Residential,Residential,Clear,Warm,,High,Highway,0.0,Night,Weekday,Yes,Normal,3/28/2025,30
Pune -> Kolhapur,"Swargate Bus Stand, Pune",Kolhapur City Centre,219.08,Auto,533.2,18.5008,73.8577,16.705,,Commercial,Bus Stand,Rain,Cold,Light,Severe,Expressway,3.0,Morning,Weekday,Yes,Normal,2/21/2025,5234
Delhi,Vasant Kunj,AIIMS Delhi,9.3,Mini,28.4,28.52,77.159,28.5672,77.21,Residential,Hospital,Cloudy,Warm,,High,Highway,0.0,Morning Rush,Weekday,No,Normal,7/31/2025,825
Chennai,AG-DMS Metro Station (nearby),Anna University (nearby),8.44,XL,27.4,13.0569,80.2458,13.0078,80.2391,Metro Station,College,Clear,Hot,,High,Highway,3.0,Night,Weekend,No,Normal,1/25/2025,1186
Mumbai,Powai Tech Park,Infiniti Mall Malad,13.24,Sedan,33.6,19.1176,72.906,19.1759,72.8397,IT Park,Mall,Cloudy,Cold,,Moderate,City Road,1.0,Morning Rush,Weekday,Yes,Normal,8/25/2025,735
Bangalore,Whitefield IT Park,Marathahalli,7.03,Bike,31.0,12.9698,77.75,12.9569,77.7011,IT Park,Commercial,Clear,Warm,,High,City Road,1.0,Night,Weekday,Yes,Normal,12/25/2025,348
Bangalore,Narayana Health City,MG Road,23.87,XL,53.8,12.8107,77.6858,12.9757,77.6079,Hospital,Commercial,Cloudy,Cold,,Moderate,City Road,1.0,Evening Rush,Weekday,Yes,Normal,2/20/2025,993
Delhi,Rohini,Dwarka (nearby),22.53,SUV,119.2,28.7495,77.0565,28.5914,77.051,Residential,Residential,Clear,Pleasant,,Severe,City Road,0.0,Morning Rush,Weekday,Yes,Normal,6/4/2025,1620
Mumbai,Mumbai University Kalina,Mumbai Central Bus Depot,16.94,Auto,37.5,19.0728,72.8826,18.972,72.8194,College,Bus Stand,Clear,Hot,,Moderate,City Road,3.0,Night,Weekend,No,Normal,6/22/2025,128
Chennai,OMR IT Corridor Sholinganallur,,10.57,Auto,27.6,12.901,80.2279,12.9791,80.2211,IT Park,Residential,Clear,Cold,,Moderate,Highway,5.0,Late Night,Weekend,Yes,Normal,6/29/2025,30
Delhi,Max Hospital Saket,Alwar City Centre,161.96,Sedan,407.4,28.5273,77.215,27.553,76.6346,Hospital,Residential,Cloudy,Warm,,Moderate,Rural Road,0.0,Evening Rush,Weekday,Yes,Festival,10/28/2025,5134
